DateRec,PlantCode,RoomCode,GroupCode,MachCode,OrderCode,StyleCode,StSize,StColor,StLot,TimeOn,TimeOff,Pieces,OrderPieces,TargetPieces,Discards,Cycle,Condition,Shift,RespoCode,Reason,OrderDiscards,DateStartShift,BalancingCode,LinkProgram,NameProg1,TargetProg1,PiecesProg1,CycleTimeProg1,NameProg2,TargetProg2,PiecesProg2,CycleTimeProg2,NameProg3,TargetProg3,PiecesProg3,CycleTimeProg3,NameProg4,TargetProg4,PiecesProg4,CycleTimeProg4,NameProg5,TargetProg5,PiecesProg5,CycleTimeProg5,MachineId,ShiftDisabled,ManualStopInProd,ModelCode
2020-07-26 20:40:24.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",3371,263,10,11196,0,1,297,5,2,"2                             ",4,1070,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 21:12:58.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",3,"                        ","CQ0301        04        ","                ","                ","                ",4487,723,13,7397,0,1,328,5,2,"2                             ",4,529,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 21:23:45.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",10,"                        ","s5277-4a      01        ","                ","                ","                ",2937,725,15,5633,0,1,192,4,2,"2                             ",4,176,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 22:02:54.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",2,"                        ","CQ0301        03        ","                ","                ","                ",6315,1125,21,11673,0,1,297,5,2,"2                             ",4,730,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 22:34:47.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",10,"                        ","s5277-4a      01        ","                ","                ","                ",2514,1748,12,5645,0,1,191,4,2,"2                             ",4,177,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 22:44:49.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",9,"                        ","CQ0301        03        ","                ","                ","                ",9305,399,31,5051,0,1,298,7,2,"2                             ",4,527,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 23:02:43.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",8214,325,27,11223,0,1,297,5,2,"2                             ",4,1071,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 23:33:27.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",8,"                        ","CQ0301        03        ","                ","                ","                ",13620,891,45,5395,0,1,297,5,2,"2                             ",4,288,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 23:36:38.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",2,"                        ","CQ0301        03        ","                ","                ","                ",4952,672,16,11689,0,1,297,5,2,"2                             ",4,731,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 23:44:34.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",3,"                        ","CQ0301        04        ","                ","                ","                ",8848,248,27,7424,0,0,327,5,2,"2                             ",4,529,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-26 23:47:13.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",1,"                        ","CQ0301        03        ","                ","                ","                ",1525,1145,5,11228,0,2,297,5,2,"2                             ",4,1073,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-27 00:08:12.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",8,"                        ","CQ0301        03        ","                ","                ","                ",1823,262,6,5401,0,1,297,5,2,"2                             ",4,289,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-27 00:13:48.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",5,"                        ","CQ0301        03        ","                ","                ","                ",15877,2951,52,11738,0,1,298,5,2,"2                             ",4,626,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-27 00:26:46.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",5,"                        ","CQ0301        03        ","                ","                ","                ",620,158,2,11740,0,1,297,5,2,"2                             ",4,627,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-27 00:57:27.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",9,"                        ","CQ0301        03        ","                ","                ","                ",6234,1724,20,5071,0,1,298,7,2,"2                             ",4,528,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-27 01:01:07.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",19,"                        ","CQ0301        02        ","                ","                ","                ",13740,7927,52,8659,0,1,261,5,2,"2                             ",4,240,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-27 01:30:19.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",9,"                        ","CQ0301        03        ","                ","                ","                ",1597,375,6,5077,0,1,298,7,2,"2                             ",4,529,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-27 01:52:28.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",16,"                        ","CQ0301        02        ","                ","                ","                ",18869,3513,71,11620,0,2,261,5,2,"2                             ",4,414,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-27 01:52:38.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",8,"                        ","CQ0301        03        ","                ","                ","                ",5716,550,19,5420,0,1,297,5,2,"2                             ",4,290,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-27 01:53:04.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",10,"                        ","s5277-4a      01        ","                ","                ","                ",11114,783,58,5703,0,0,192,4,2,"2                             ",4,177,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-27 02:06:49.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",22,"                        ","s5277-4b      02        ","                ","                ","                ",6877,18732,33,7637,0,1,202,4,2,"2                             ",4,202,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-27 02:17:31.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",5,"                        ","CQ0301        03        ","                ","                ","                ",4856,1789,17,11757,0,0,297,5,2,"2                             ",4,627,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-27 02:26:20.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",21,"                        ","s5277-4b      02        ","                ","                ","                ",23710,747,117,9007,0,1,202,8,2,"2                             ",4,280,2020-07-26 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
